sample_id,pilot_group,metric,language,subject,original_human_score,qwen_score,deepseek_score,calibrated_score,recommended_training_use,sample_weight,calibration_source,calibration_confidence,codex_top80_direct_review,target_issue_flag,calibration_note,calibrated_reason_preview
d9d5832f6dd1749b83c040ac0853921aba63afbe,train_clean_high_controls,Domain Knowledge Accuracy,en,Psychology,4,5,5,5,high_weight,2.0,dual_teacher_consensus,high,False,False,Both teachers agree and are within one point of the original human score.,The evaluator output demonstrates accurate and rigorous application of cognitive dissonance theory. The question stem presents a clear scenario of conflicting cognition (environmental belief vs. SUV purchase) that correctly exemplifies the concept. The explana
b244536c7311368a6ca7c48f1c8dc3c2f9c080dd,train_clean_high_controls,Instruction Following & Task Completion,en,Chinese,5,4,4,4,high_weight,2.0,dual_teacher_consensus,high,False,False,Both teachers agree and are within one point of the original human score.,"The evaluator output provides reasoning about the Great Wall's construction across dynasties without directly stating the answer (Ming Dynasty), which aligns with the instruction to provide reasoning without giving the answer directly. The output is in valid J"
209a0a78a689407502d6834b0c634b2dea5153b5,train_clean_high_controls,Basic Factual Accuracy,zh,Basic Medicine,4,2,1,2,review_only,0.25,codex_top80_conservative_median,medium,True,False,High-conflict sample inspected in the Codex top-conflict pass; final score uses conservative median and should not be high-weight training data.,"The evaluator output contains a critical factual error. It incorrectly validates the student's answer of C) 超极化 (hyperpolarization) as correct, when the correct answer should be D) 钙离子流入细胞 (calcium ion influx). Hyperpolarization is actually a recognized phase "
8aef5ba70b7f6bbf69abef639a8f076230c83908,train_clean_high_controls,Reasoning Process Rigor,zh,Computer Science,5,4,4,4,high_weight,2.0,dual_teacher_consensus,high,False,False,Both teachers agree and are within one point of the original human score.,"The evaluator output provides a clear, logically sound explanation of why option B is correct, correctly identifying the core purpose of consistency models in distributed systems. It supplements the main explanation with accurate distinctions between strong an"
3f0ab6e9a51d64d3a5b1e45333c5640d871c530b,train_clean_high_controls,"Motivation, Guidance & Positive Feedback",zh,Physics,5,5,5,5,high_weight,2.0,dual_teacher_consensus,high,False,False,Both teachers agree and are within one point of the original human score.,"The evaluator output demonstrates strong encouragement and support throughout. The '安慰与建议' section provides highly constructive, positive language with effective heuristic guidance (e.g., cognitive restructuring, step-by-step problem decomposition, peer instru"
874ce57cbb5e51560106533bf991b46dcff34675,train_clean_high_controls,"Clarity, Simplicity & Inspiration",zh,Biology,5,4,5,5,high_weight,2.0,human_deepseek_agreement,high,False,False,Original human score agrees with DeepSeek; Qwen is de-weighted by conflict or lower reliability.,"The teaching material is extremely clear and concise, perfectly suited for a PhD-level audience. It structures objectives, key/difficult points, and engaging activities with vivid examples, effectively inspiring critical thinking and scientific curiosity."
284176e1ce22ec8d0dd99e3a1d4e745698f9693b,train_clean_high_controls,Basic Factual Accuracy,en,Applied Economics,5,5,5,5,high_weight,2.0,dual_teacher_consensus,high,False,False,Both teachers agree and are within one point of the original human score.,"The evaluator output correctly identifies option C as the limitation of GDP as a measure of economic welfare. GDP indeed does not account for environmental degradation and resource depletion, which is a well-established limitation in economics. The answer is f"
a5da47f03dbd1f41391e3141ce9b3b0f60306d7d,train_clean_high_controls,Basic Factual Accuracy,zh,History,4,4,5,4,high_weight,2.0,human_qwen_agreement,high,False,False,Original human score agrees with Qwen; DeepSeek is de-weighted by conflict or lower reliability.,The evaluator output provides a structured JSON grading response with scores and personalized feedback. The factual content in the feedback is largely accurate: references to Martin Luther King Jr.'s 'I Have a Dream' speech and student protests are historicall
3c2305027cab54e3c1b56f1bc7252f7ab7ec5ab8,train_clean_high_controls,Reasoning Process Rigor,zh,Law,5,4,3,4,low_weight,1.0,adjacent_three_way_consensus,medium,False,False,Human and both teachers are within a small adjacent band; use median score with low weight.,"The evaluator output correctly identifies 'C. 先占原则' and provides a clear, logically structured explanation. It defines the principle, explains its historical application, and systematically eliminates the other options with accurate descriptions. The reasoning"
32755a88f95099cbe22dbb740f36df80db79d035,train_clean_high_controls,Content Relevance & Scope Control,zh,Law,5,5,5,5,high_weight,2.0,dual_teacher_consensus,high,False,False,Both teachers agree and are within one point of the original human score.,"The evaluator output directly answers the multiple-choice question with the correct option (C. 先占原则) in the exact JSON format requested. The content is strictly relevant to international law and territorial dispute resolution, with no extraneous or off-topic i"
98a798f262c8637efdc0ea78803700ffa680ac42,train_clean_high_controls,Basic Factual Accuracy,en,Law,5,5,5,5,high_weight,2.0,dual_teacher_consensus,high,False,False,Both teachers agree and are within one point of the original human score.,"The evaluator output accurately defines 'stare decisis' as the principle of following precedents set by previous judicial decisions in common law systems. It correctly identifies the purposes of consistency, predictability, fairness, and equal treatment, and a"
4efee3e8b3232c1734ff72c8ada330ac2a0a4122,train_clean_high_controls,Reasoning Process Rigor,zh,Business Administration,5,5,5,5,high_weight,2.0,dual_teacher_consensus,high,False,False,Both teachers agree and are within one point of the original human score.,"The evaluator output provides a complete, clear, and rigorous reasoning process. It correctly defines market segmentation, systematically analyzes each option with accurate business administration logic, and draws a well-supported conclusion that customer need"
e530016a56b29c28615a47284d03c45af09a0c73,train_clean_high_controls,Domain Knowledge Accuracy,zh,Crop Science,4,4,4,4,high_weight,2.0,dual_teacher_consensus,high,False,False,Both teachers agree and are within one point of the original human score.,"The evaluator output provides a well-structured JSON teaching material covering teaching objectives, key/difficult points, and classroom activity designs related to photosynthesis in crop growth. The domain knowledge is largely accurate: photosynthesis concept"
21c6d46bd1343541e19dc593f5713bcf2ad15939,train_clean_high_controls,Content Relevance & Scope Control,zh,Military Science,4,5,5,5,high_weight,2.0,dual_teacher_consensus,high,False,False,Both teachers agree and are within one point of the original human score.,"The evaluator output is highly relevant to the student profile, addressing all stated interests (tactical analysis, drone technology, international military cooperation), leveraging strengths (logical thinking), and directly targeting weaknesses (insufficient "
12b0fbaa8dc92d70e5f3a1c5b668c285c85d33fb,train_clean_high_controls,Higher-Order Thinking & Skill Development,en,Crop Science,4,3,5,4,review_only,0.25,codex_top80_conservative_median,low,True,False,High-conflict sample inspected in the Codex top-conflict pass; final score uses conservative median and should not be high-weight training data.,Codex calibration retained the score under unresolved teacher-human disagreement; use this row conservatively.
cc3c2363d2597d74434e05d58c794f21cef1accf,train_clean_high_controls,Basic Factual Accuracy,en,Physical Education,5,5,5,5,high_weight,2.0,dual_teacher_consensus,high,False,False,Both teachers agree and are within one point of the original human score.,"The evaluator output correctly identifies the four components of the FITT principle (Frequency, Intensity, Time, Type) and generates a relevant short-answer question appropriate for the undergraduate level. All factual elements are accurate, and the reasoning "
5598983d036e29d4736ef259e695961443e977d5,train_clean_high_controls,Instruction Following & Task Completion,zh,Literature and Art,5,4,5,5,high_weight,2.0,human_deepseek_agreement,high,False,False,Original human score agrees with DeepSeek; Qwen is de-weighted by conflict or lower reliability.,"The output perfectly follows the instruction to generate a question with provided思路, appropriately includes options for a single-choice question, and is in valid JSON format, fully matching the 5-point rubric."
